scenario_id	name	minimal_pair_group	scenario_version	claim	object	truth	belief	evidence_source	reliable	defeater	gettier	guessing	paraphrase_id	example_id	scenario_text	split_group	split
s00022	Gray	mpec61703edc216623	epistemic-v3	the train leaves from platform four	the departure platform	True	True	testimony	False	False	False	True	0	s00022-p0	Gray considered whether the train leaves from platform four. Gray was told by a staff member about the departure platform, which appeared to support the proposition. the source had a strong record of error. Gray accepted the claim. Events matched the claim. Contrary information was absent. The position was selected arbitrarily without using the source.	family|mpec61703edc216623	coding
s00022	Gray	mpec61703edc216623	epistemic-v3	the train leaves from platform four	the departure platform	True	True	testimony	False	False	False	True	1	s00022-p1	For Gray, the proposition under consideration was that the train leaves from platform four. Events matched the claim. Gray was told by a staff member about the departure platform, which appeared to support the proposition; the source had a strong record of error. Gray accepted the claim. The position was selected arbitrarily without using the source. Contrary information was absent.	family|mpec61703edc216623	coding
s00022	Gray	mpec61703edc216623	epistemic-v3	the train leaves from platform four	the departure platform	True	True	testimony	False	False	False	True	2	s00022-p2	The issue was whether the train leaves from platform four. Gray was told by a staff member about the departure platform, which appeared to support the proposition, and the source had a strong record of error. Gray's resulting position was described as follows: Gray accepted the claim. Events matched the claim. Contrary information was absent. The position was selected arbitrarily without using the source.	family|mpec61703edc216623	coding
s00023	Gray	mpec61703edc216623	epistemic-v3	the train leaves from platform four	the departure platform	True	True	testimony	False	True	False	True	0	s00023-p0	Gray considered whether the train leaves from platform four. Gray was told by a staff member about the departure platform, which appeared to support the proposition. the source had a strong record of error. Gray accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. The position was selected arbitrarily without using the source.	family|mpec61703edc216623	coding
s00023	Gray	mpec61703edc216623	epistemic-v3	the train leaves from platform four	the departure platform	True	True	testimony	False	True	False	True	1	s00023-p1	For Gray, the proposition under consideration was that the train leaves from platform four. Events matched the claim. Gray was told by a staff member about the departure platform, which appeared to support the proposition; the source had a strong record of error. Gray accepted the claim. The position was selected arbitrarily without using the source. Credible contrary information was available but left unresolved.	family|mpec61703edc216623	coding
s00023	Gray	mpec61703edc216623	epistemic-v3	the train leaves from platform four	the departure platform	True	True	testimony	False	True	False	True	2	s00023-p2	The issue was whether the train leaves from platform four. Gray was told by a staff member about the departure platform, which appeared to support the proposition, and the source had a strong record of error. Gray's resulting position was described as follows: Gray accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. The position was selected arbitrarily without using the source.	family|mpec61703edc216623	coding
s00024	Frankie	mp1a78b7c477bbf034	epistemic-v3	the meeting is in room twelve	the meeting room	True	True	instrument	True	False	False	False	0	s00024-p0	Frankie considered whether the meeting is in room twelve. Frankie checked a calibrated display for the meeting room, which appeared to support the proposition. the display usually works correctly. Frankie accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp1a78b7c477bbf034	coding
s00024	Frankie	mp1a78b7c477bbf034	epistemic-v3	the meeting is in room twelve	the meeting room	True	True	instrument	True	False	False	False	1	s00024-p1	For Frankie, the proposition under consideration was that the meeting is in room twelve. Events matched the claim. Frankie checked a calibrated display for the meeting room, which appeared to support the proposition; the display usually works correctly. Frankie accepted the claim. Separate coincidence was absent from the outcome. Contrary information was absent.	family|mp1a78b7c477bbf034	coding
s00024	Frankie	mp1a78b7c477bbf034	epistemic-v3	the meeting is in room twelve	the meeting room	True	True	instrument	True	False	False	False	2	s00024-p2	The issue was whether the meeting is in room twelve. Frankie checked a calibrated display for the meeting room, which appeared to support the proposition, and the display usually works correctly. Frankie's resulting position was described as follows: Frankie accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp1a78b7c477bbf034	coding
s00025	Frankie	mp1a78b7c477bbf034	epistemic-v3	the meeting is in room twelve	the meeting room	True	True	instrument	True	True	False	False	0	s00025-p0	Frankie considered whether the meeting is in room twelve. Frankie checked a calibrated display for the meeting room, which appeared to support the proposition. the display usually works correctly. Frankie accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp1a78b7c477bbf034	coding
