example_id	scenario_id	paraphrase_id	split	predicate	label	stable	confidence	forward_label	reversed_label	forward_margin	reversed_margin
s00017-p0	s00017	0	coding	lucky_guessed	True	True	0.995845557694485	True	True	5.530113220214844	5.479413986206055
s00017-p1	s00017	1	coding	knows	False	True	0.9999999999102067	False	False	25.880905151367188	23.13351058959961
s00017-p1	s00017	1	coding	believes	True	True	0.9990462520060639	True	True	6.954156875610352	7.134042739868164
s00017-p1	s00017	1	coding	true	False	True	0.9999986102871822	False	False	14.304740905761719	13.486412048339844
s00017-p1	s00017	1	coding	justified	False	True	0.9999997807350769	False	False	16.79830551147461	15.332984924316406
s00017-p1	s00017	1	coding	lucky_guessed	True	True	0.9997115233989822	True	True	8.15060806274414	8.908266067504883
s00017-p2	s00017	2	coding	knows	False	True	0.9999999987581603	False	False	22.379661560058594	20.506671905517578
s00017-p2	s00017	2	coding	believes	True	True	0.9999070131037796	True	True	9.282958984375	9.35567855834961
s00017-p2	s00017	2	coding	true	False	True	0.9999998480825317	False	False	16.286659240722656	15.699928283691406
s00017-p2	s00017	2	coding	justified	False	True	0.9999999753472016	False	False	17.582427978515625	17.518375396728516
s00017-p2	s00017	2	coding	lucky_guessed	True	True	0.9690258445880602	True	True	3.4431381225585938	3.4987945556640625
s00018-p0	s00018	0	evaluation	knows	True	True	0.9999999991121653	True	True	20.842235565185547	24.339736938476562
s00018-p0	s00018	0	evaluation	believes	True	True	0.9999999999995319	True	True	28.39016342163086	30.67597198486328
s00018-p0	s00018	0	evaluation	true	True	True	0.9999999999608353	True	True	23.963245391845703	27.44510269165039
s00018-p0	s00018	0	evaluation	justified	True	True	0.9999999999989797	True	True	27.610836029052734	30.348445892333984
s00018-p0	s00018	0	evaluation	lucky_guessed	False	True	0.99999999649109	False	False	20.9337158203125	19.467960357666016
s00018-p1	s00018	1	evaluation	knows	True	True	0.9999999999725613	True	True	24.31906509399414	29.018306732177734
s00018-p1	s00018	1	evaluation	believes	True	True	0.9999999999999725	True	True	31.227405548095703	33.606903076171875
s00018-p1	s00018	1	evaluation	true	True	True	0.9999999999997926	True	True	29.204387664794922	32.613555908203125
s00018-p1	s00018	1	evaluation	justified	True	True	0.999999999999966	True	True	31.013565063476562	33.531341552734375
s00018-p1	s00018	1	evaluation	lucky_guessed	False	True	0.9999999999244092	False	False	24.972240447998047	23.305686950683594
s00018-p2	s00018	2	evaluation	knows	True	True	0.9999999992469126	True	True	21.006839752197266	24.866920471191406
s00018-p2	s00018	2	evaluation	believes	True	True	0.9999999999998359	True	True	29.43773651123047	31.384246826171875
s00018-p2	s00018	2	evaluation	true	True	True	0.9999999999390505	True	True	23.520977020263672	26.207027435302734
s00018-p2	s00018	2	evaluation	justified	True	True	0.9999999999953699	True	True	26.09845733642578	28.512287139892578
s00018-p2	s00018	2	evaluation	lucky_guessed	False	True	0.9999999419180762	False	False	20.50243377685547	16.66141128540039
s00019-p0	s00019	0	evaluation	knows		False	0.5943792928456983	False	False	2.875886917114258	0.3820991516113281
s00019-p0	s00019	0	evaluation	believes	True	True	0.9999999997870344	True	True	22.26988983154297	26.825172424316406
s00019-p0	s00019	0	evaluation	true	True	True	0.9964818697271421	True	True	5.64630126953125	7.256427764892578
s00019-p0	s00019	0	evaluation	justified	True	True	0.9952053539793074	True	True	5.33544921875	8.37356948852539
s00019-p0	s00019	0	evaluation	lucky_guessed	False	True	0.9986634387626665	False	False	6.6163177490234375	7.572986602783203
s00019-p1	s00019	1	evaluation	knows	False	True	0.9993310229269697	False	False	9.866363525390625	7.309091567993164
s00019-p1	s00019	1	evaluation	believes	True	True	0.9999999999750253	True	True	24.41315460205078	29.036121368408203
s00019-p1	s00019	1	evaluation	true	True	True	0.9917046759437095	True	True	4.783733367919922	5.899269104003906
s00019-p1	s00019	1	evaluation	justified		False	0.6487889030129643	False	True	0.6137199401855469	1.2294769287109375
s00019-p1	s00019	1	evaluation	lucky_guessed	False	True	0.9996479735853772	False	False	9.192092895507812	7.951452255249023
s00019-p2	s00019	2	evaluation	knows	False	True	0.8296683545624409	False	False	3.8748016357421875	1.5832786560058594
s00019-p2	s00019	2	evaluation	believes	True	True	0.9999999998485694	True	True	22.61089324951172	26.53604507446289
s00019-p2	s00019	2	evaluation	true	False	True	0.8894015169467896	False	False	2.9170665740966797	2.0846424102783203
s00019-p2	s00019	2	evaluation	justified		False	0.7719818533973483	True	True	1.2195358276367188	3.2368736267089844
s00019-p2	s00019	2	evaluation	lucky_guessed	False	True	0.9996865891869272	False	False	10.052894592285156	8.067682266235352
s00020-p0	s00020	0	coding	knows	False	True	0.9999999988982916	False	False	22.395767211914062	20.62640380859375
s00020-p0	s00020	0	coding	believes	True	True	0.9999997012010864	True	True	15.023494720458984	18.978530883789062
s00020-p0	s00020	0	coding	true	False	True	0.9999999697426342	False	False	17.313526153564453	17.962696075439453
s00020-p0	s00020	0	coding	justified	False	True	0.9999999999343185	False	False	24.439655303955078	23.446205139160156
s00020-p0	s00020	0	coding	lucky_guessed		False	0.6867706442760619	True	True	0.785064697265625	2.7272567749023438
s00020-p1	s00020	1	coding	knows	False	True	0.9999999924371371	False	False	22.06330108642578	18.700016021728516
s00020-p1	s00020	1	coding	believes	True	True	0.9993475377097776	True	True	7.879373550415039	7.334104537963867
s00020-p1	s00020	1	coding	true	False	True	0.9999993559675322	False	False	15.051689147949219	14.255516052246094
s00020-p1	s00020	1	coding	justified	False	True	0.9999998779378659	False	False	18.65289306640625	15.91873550415039
s00020-p1	s00020	1	coding	lucky_guessed		False	0.5191994633313306	False	True	2.6781234741210938	0.07683563232421875
s00020-p2	s00020	2	coding	knows	False	True	0.9999991250686779	False	False	14.400188446044922	13.949119567871094
s00020-p2	s00020	2	coding	believes	True	True	0.9999995181779676	True	True	14.545690536499023	17.825790405273438
s00020-p2	s00020	2	coding	true	False	True	0.9999998113211239	False	False	17.063011169433594	15.483219146728516
s00020-p2	s00020	2	coding	justified	False	True	0.999999235169273	False	False	14.775592803955078	14.083610534667969
s00020-p2	s00020	2	coding	lucky_guessed	False	True	0.9906126480524048	False	False	6.312753677368164	4.658960342407227
s00021-p0	s00021	0	coding	knows	False	True	0.9999999999004675	False	False	23.765525817871094	23.030536651611328
s00021-p0	s00021	0	coding	believes	True	True	0.9999945044508518	True	True	12.111566543579102	15.781927108764648
s00021-p0	s00021	0	coding	true	False	True	0.9999999968563247	False	False	19.57787322998047	21.301532745361328
s00021-p0	s00021	0	coding	justified	False	True	0.9999999999907458	False	False	26.545272827148438	25.405948638916016
s00021-p0	s00021	0	coding	lucky_guessed		False	0.547659698475999	True	True	0.19121932983398438	2.7047080993652344
s00021-p1	s00021	1	coding	knows	False	True	0.9999999997675058	False	False	23.67022705078125	22.18215560913086
s00021-p1	s00021	1	coding	believes	True	True	0.9992076564474397	True	True	7.53746223449707	7.13972282409668
s00021-p1	s00021	1	coding	true	False	True	0.999999881170463	False	False	15.945575714111328	16.51168441772461
s00021-p1	s00021	1	coding	justified	False	True	0.9999999942464115	False	False	21.320533752441406	18.97344207763672
s00021-p1	s00021	1	coding	lucky_guessed		False	0.7379807126513194	False	False	4.64607048034668	1.0354995727539062
s00021-p2	s00021	2	coding	knows	False	True	0.9999999817446147	False	False	17.834632873535156	17.818805694580078
s00021-p2	s00021	2	coding	believes	True	True	0.999436349640287	True	True	7.480512619018555	10.216506958007812
s00021-p2	s00021	2	coding	true	False	True	0.9999999961691401	False	False	20.12082290649414	19.380176544189453
s00021-p2	s00021	2	coding	justified	False	True	0.9999999969857967	False	False	19.71515655517578	19.619930267333984
s00021-p2	s00021	2	coding	lucky_guessed	False	True	0.9988211348358903	False	False	8.392505645751953	6.742023468017578
s00022-p0	s00022	0	coding	knows	False	True	0.984165313275152	False	False	6.802646636962891	4.12959098815918
s00022-p0	s00022	0	coding	believes	True	True	0.9999998398852782	True	True	15.647375106811523	19.77505111694336
s00022-p0	s00022	0	coding	true		False	0.7562928829013519	True	True	1.8732128143310547	1.1324615478515625
s00022-p0	s00022	0	coding	justified	False	True	0.9998577047085178	False	False	11.05556869506836	8.857463836669922
s00022-p0	s00022	0	coding	lucky_guessed	True	True	0.9912820082281691	True	True	4.733610153198242	5.952045440673828
s00022-p1	s00022	1	coding	knows	False	True	0.9999558685440111	False	False	14.1748046875	10.02829360961914
s00022-p1	s00022	1	coding	believes	True	True	0.9999998565698703	True	True	15.757417678833008	20.243301391601562
s00022-p1	s00022	1	coding	true	True	True	0.9622150674695485	True	True	3.2373275756835938	4.273702621459961
s00022-p1	s00022	1	coding	justified	False	True	0.9999366697254688	False	False	12.605533599853516	9.667083740234375
s00022-p1	s00022	1	coding	lucky_guessed	True	True	0.9998819365599054	True	True	9.233604431152344	9.044170379638672
s00022-p2	s00022	2	coding	knows	False	True	0.9330217083399439	False	False	3.5145702362060547	2.6340599060058594
s00022-p2	s00022	2	coding	believes	True	True	0.9999997197965139	True	True	15.087749481201172	16.850147247314453
s00022-p2	s00022	2	coding	true		False	0.5748549249029968	True	True	0.3474750518798828	0.30168724060058594
s00022-p2	s00022	2	coding	justified	False	True	0.9997325643569098	False	False	10.19204330444336	8.226364135742188
s00022-p2	s00022	2	coding	lucky_guessed	True	True	0.9828503174280051	True	True	4.0484771728515625	4.9979705810546875
s00023-p0	s00023	0	coding	knows	False	True	0.9997781815056128	False	False	11.662117004394531	8.413429260253906
s00023-p0	s00023	0	coding	believes	True	True	0.9999992854112517	True	True	14.151557922363281	18.14623260498047
s00023-p0	s00023	0	coding	true	False	True	0.9986205580012898	False	False	6.584695816040039	7.53034782409668
s00023-p0	s00023	0	coding	justified	False	True	0.999999676971876	False	False	19.164810180664062	14.945526123046875
s00023-p0	s00023	0	coding	lucky_guessed	True	True	0.999807403734187	True	True	8.55472183227539	10.70536994934082
s00023-p1	s00023	1	coding	knows	False	True	0.9999997948195746	False	False	18.162616729736328	15.399375915527344
s00023-p1	s00023	1	coding	believes	True	True	0.9999986043050504	True	True	13.48211669921875	15.405036926269531
s00023-p1	s00023	1	coding	true	False	True	0.9984197026635867	False	False	6.44856071472168	7.884092330932617
s00023-p1	s00023	1	coding	justified	False	True	0.9999998612574442	False	False	18.170063018798828	15.790645599365234
s00023-p1	s00023	1	coding	lucky_guessed	True	True	0.9999951640657303	True	True	12.239431381225586	12.955793380737305
s00023-p2	s00023	2	coding	knows	False	True	0.9940246001959951	False	False	7.176088333129883	5.114110946655273
s00023-p2	s00023	2	coding	believes	True	True	0.9999947264901773	True	True	12.152809143066406	14.645587921142578
s00023-p2	s00023	2	coding	true	False	True	0.9999200777034503	False	False	9.434375762939453	9.467411041259766
s00023-p2	s00023	2	coding	justified	False	True	0.9999993943616886	False	False	17.509777069091797	14.31698226928711
s00023-p2	s00023	2	coding	lucky_guessed	True	True	0.9968448765708171	True	True	5.75556755065918	7.89787483215332
s00024-p0	s00024	0	coding	knows	True	True	0.9999999999996672	True	True	28.73139190673828	33.17293930053711
s00024-p0	s00024	0	coding	believes	True	True	0.9999999999999922	True	True	32.479225158691406	34.91209411621094
s00024-p0	s00024	0	coding	true	True	True	0.999999999999839	True	True	29.45807647705078	32.7641716003418
s00024-p0	s00024	0	coding	justified	True	True	0.9999999999999913	True	True	32.37226486206055	35.72077560424805
s00024-p0	s00024	0	coding	lucky_guessed	False	True	0.999999999999975	False	False	32.42835998535156	31.318546295166016
s00024-p1	s00024	1	coding	knows	True	True	0.9999999999997295	True	True	28.938724517822266	33.81215286254883
s00024-p1	s00024	1	coding	believes	True	True	0.999999999999992	True	True	32.46030807495117	35.02507019042969
s00024-p1	s00024	1	coding	true	True	True	0.99999999999998	True	True	31.540626525878906	34.51314163208008
s00024-p1	s00024	1	coding	justified	True	True	0.9999999999999942	True	True	32.78730773925781	36.22050476074219
s00024-p1	s00024	1	coding	lucky_guessed	False	True	0.9999999999999705	False	False	32.32295608520508	31.155075073242188
s00024-p2	s00024	2	coding	knows	True	True	0.9999999999794396	True	True	24.607646942138672	28.923343658447266
s00024-p2	s00024	2	coding	believes	True	True	0.9999999999999765	True	True	31.383872985839844	33.522613525390625
s00024-p2	s00024	2	coding	true	True	True	0.9999999999887623	True	True	25.211753845214844	29.56800079345703
s00024-p2	s00024	2	coding	justified	True	True	0.9999999999999494	True	True	30.612545013427734	34.099666595458984
s00024-p2	s00024	2	coding	lucky_guessed	False	True	0.9999999999998633	False	False	32.06077766418457	29.620952606201172
s00025-p0	s00025	0	coding	knows	True	True	0.9993043181960307	True	True	7.269922256469727	12.73143196105957
s00025-p0	s00025	0	coding	believes	True	True	0.9999999999997597	True	True	29.057106018066406	33.98413848876953
s00025-p0	s00025	0	coding	true	True	True	0.9999999644931997	True	True	17.153541564941406	22.2891845703125
s00025-p0	s00025	0	coding	justified	True	True	0.999999999448266	True	True	21.317955017089844	28.352947235107422
s00025-p0	s00025	0	coding	lucky_guessed	False	True	0.9999999999909359	False	False	28.41543197631836	25.426700592041016
s00025-p1	s00025	1	coding	knows	False	True	0.9886171686999511	False	False	6.897953033447266	4.464200973510742
s00025-p1	s00025	1	coding	believes	True	True	0.9999999999960436	True	True	26.255664825439453	32.14678192138672
s00025-p1	s00025	1	coding	true	True	True	0.999998541411307	True	True	13.438039779663086	16.456024169921875
s00025-p1	s00025	1	coding	justified	True	True	0.9999990643601754	True	True	13.882034301757812	18.06716537475586
s00025-p1	s00025	1	coding	lucky_guessed	False	True	0.9999999993662624	False	False	23.957427978515625	21.179386138916016
s00025-p2	s00025	2	coding	knows	True	True	0.9434984521371778	True	True	2.815326690673828	5.616430282592773
s00025-p2	s00025	2	coding	believes	True	True	0.9999999999958114	True	True	26.198631286621094	31.634639739990234
s00025-p2	s00025	2	coding	true	True	True	0.999861334915001	True	True	8.883310317993164	14.555660247802734
s00025-p2	s00025	2	coding	justified	True	True	0.9999999934855757	True	True	18.849246978759766	23.83914566040039
s00025-p2	s00025	2	coding	lucky_guessed	False	True	0.9999999999656551	False	False	27.961284637451172	24.09457015991211
s00026-p0	s00026	0	coding	knows	False	True	0.9999999964619769	False	False	22.53858184814453	19.459697723388672
s00026-p0	s00026	0	coding	believes	True	True	0.9999995890045589	True	True	14.704683303833008	15.35281753540039
s00026-p0	s00026	0	coding	true	False	True	0.9999983099592479	False	False	13.290756225585938	13.691680908203125
s00026-p0	s00026	0	coding	justified	False	True	0.9999990672858878	False	False	15.740070343017578	13.88516616821289
s00026-p0	s00026	0	coding	lucky_guessed	True	True	0.9994438263123301	True	True	7.493873596191406	8.401851654052734
s00026-p1	s00026	1	coding	knows	False	True	0.999999999812644	False	False	24.762882232666016	22.39801025390625
